5.710417404770851135e-03,-3.522129729390144348e-02,1.869443990290164948e-02,2.750021219253540039e-02,4.262322559952735901e-02,3.801745176315307617e-02,1.049281749874353409e-02,1.063702348619699478e-02,-3.435372933745384216e-02,3.787644580006599426e-02,-1.194355357438325882e-02,3.467769711278378963e-04,1.678108610212802887e-02,-1.823253557085990906e-02,1.889354549348354340e-02,3.712223097681999207e-02
2.896113879978656769e-02,5.986710637807846069e-02,3.468346968293190002e-02,-2.724109403789043427e-02,3.304413333535194397e-02,-4.085748642683029175e-02,-9.287278354167938232e-02,-4.857442155480384827e-02,1.157912658527493477e-03,3.687836602330207825e-02,-1.310883183032274246e-02,-6.215323507785797119e-02,-9.646645933389663696e-02,-3.168982639908790588e-02,-1.302241235971450806e-01,2.196971885859966278e-02
9.596858918666839600e-02,5.959459394216537476e-02,7.343732565641403198e-02,6.957163661718368530e-02,9.425046294927597046e-02,-1.824630238115787506e-02,-1.163573414087295532e-01,-8.908063918352127075e-02,-6.445207446813583374e-02,3.937255218625068665e-02,-7.845228165388107300e-02,-7.407169044017791748e-02,-5.718308314681053162e-02,-5.425117909908294678e-02,-1.230152696371078491e-01,7.238775491714477539e-02
4.256164655089378357e-02,5.828069895505905151e-02,1.111329812556505203e-02,5.040279403328895569e-02,4.441580921411514282e-02,-3.347828611731529236e-02,-3.331077098846435547e-02,-2.568855881690979004e-02,3.088438697159290314e-02,2.016260102391242981e-02,5.916779628023505211e-05,-6.297238171100616455e-02,1.276425272226333618e-02,-3.329855203628540039e-02,6.686010397970676422e-03,1.700165681540966034e-02
-5.481161177158355713e-03,4.658495262265205383e-02,3.051955439150333405e-02,-1.987014152109622955e-02,-2.461860515177249908e-02,-2.129662036895751953e-02,2.033953741192817688e-02,-3.747211396694183350e-02,2.426112815737724304e-02,4.058665037155151367e-02,3.447193652391433716e-02,-4.596995562314987183e-02,-4.725289344787597656e-02,6.607432733289897442e-04,-7.520104758441448212e-03,1.157772634178400040e-02
1.467747334390878677e-02,3.947050310671329498e-03,5.160595476627349854e-02,-2.477432787418365479e-02,-1.434579212218523026e-02,-4.213136062026023865e-02,-5.047035962343215942e-02,-3.122872859239578247e-02,-2.687018550932407379e-02,5.950979515910148621e-02,-7.557253539562225342e-02,-8.910791575908660889e-02,-8.383639901876449585e-02,-1.282480657100677490e-01,-1.126138567924499512e-01,3.044766560196876526e-02
3.657636418938636780e-02,3.189340606331825256e-02,9.192630648612976074e-02,1.048674359917640686e-01,1.206870302557945251e-01,-5.633652582764625549e-02,-1.282123625278472900e-01,-1.428329795598983765e-01,-3.533292934298515320e-02,1.351764798164367676e-01,-7.671464979648590088e-02,-6.710767745971679688e-02,-1.594367027282714844e-01,-6.446413695812225342e-02,-1.595273911952972412e-01,4.831121116876602173e-02
-4.926371574401855469e-02,1.088084932416677475e-02,-2.342800050973892212e-02,-6.150425225496292114e-02,-6.410929374396800995e-03,5.193704366683959961e-02,4.877110570669174194e-02,5.814401432871818542e-02,-4.570349119603633881e-03,4.301051143556833267e-03,2.767209708690643311e-02,7.085479050874710083e-02,6.054200232028961182e-02,4.470827803015708923e-02,5.039531737565994263e-02,4.165509343147277832e-02
5.754493642598390579e-03,6.496822834014892578e-02,3.067733533680438995e-02,7.828358560800552368e-02,9.373268112540245056e-03,-1.982501707971096039e-02,-7.770824432373046875e-02,-8.049925416707992554e-02,-3.493190184235572815e-02,4.925036802887916565e-02,-6.431975215673446655e-02,-1.019985228776931763e-01,-9.256074577569961548e-02,2.604572568088769913e-03,-4.130756109952926636e-02,-3.008703514933586121e-02
1.217138394713401794e-02,-1.372782047837972641e-02,2.832551486790180206e-02,2.542345039546489716e-02,-2.539632469415664673e-02,1.413073483854532242e-02,-1.200293540023267269e-03,5.033197253942489624e-02,4.261677339673042297e-02,3.730538534000515938e-03,1.647521555423736572e-02,4.614075645804405212e-02,8.505528420209884644e-02,-2.087716199457645416e-02,7.167824357748031616e-02,-1.834932714700698853e-02
-1.171834766864776611e-02,8.835243433713912964e-02,-1.176881790161132812e-02,1.346878986805677414e-02,6.612601876258850098e-02,-8.639558404684066772e-02,-9.686168283224105835e-02,-5.614761635661125183e-02,9.495747275650501251e-03,3.671307489275932312e-02,-6.442563235759735107e-02,-2.485504746437072754e-02,-1.245294064283370972e-01,1.732779107987880707e-02,-9.823913872241973877e-02,-1.253839023411273956e-02
-4.256666824221611023e-02,3.581964597105979919e-02,-9.730037301778793335e-03,-1.395709346979856491e-02,-6.142902374267578125e-02,4.091772437095642090e-02,-1.886345073580741882e-02,4.626934602856636047e-02,-3.390537574887275696e-02,-5.438584834337234497e-02,1.531059481203556061e-02,4.179296642541885376e-02,6.677440553903579712e-02,1.808525063097476959e-02,4.456026479601860046e-02,-8.412040770053863525e-03
