1.722791045904159546e-02,1.186044290661811829e-01,7.949852943420410156e-02,6.449372321367263794e-02,1.232015118002891541e-01,-1.164255011826753616e-02,-1.195778921246528625e-01,-3.565403074026107788e-02,-2.921883016824722290e-02,1.345267053693532944e-03,-5.906286835670471191e-02,-4.055522754788398743e-02,-1.984377950429916382e-02,-1.244249567389488220e-01,-4.328804463148117065e-02,-9.748781472444534302e-02
1.678856760263442993e-01,1.282313019037246704e-01,1.056315228343009949e-01,3.060461767017841339e-02,-1.733602769672870636e-02,-1.369929760694503784e-01,-7.493331283330917358e-02,-6.726414710283279419e-02,9.865982085466384888e-02,1.147105246782302856e-01,-7.560249418020248413e-02,-1.231594011187553406e-01,-1.258202642202377319e-01,8.189379423856735229e-02,-9.978987276554107666e-02,9.004531055688858032e-02
1.014876216650009155e-01,2.525545470416545868e-02,7.202929258346557617e-02,8.481005579233169556e-02,2.348156832158565521e-02,-1.471108058467507362e-03,-1.092775166034698486e-02,-6.429774314165115356e-02,6.089863926172256470e-02,1.143334805965423584e-01,-4.730211198329925537e-02,-4.097930714488029480e-02,-7.597526907920837402e-02,-7.161685079336166382e-02,-3.729273751378059387e-02,-7.634828984737396240e-02
4.231886193156242371e-02,1.402619481086730957e-01,2.569009922444820404e-02,2.776499837636947632e-02,3.661604598164558411e-02,-5.582189932465553284e-02,-1.118012964725494385e-01,-5.458445753902196884e-03,1.688994467258453369e-02,6.364113651216030121e-03,-1.298787146806716919e-01,-1.028098836541175842e-01,-1.173961088061332703e-01,-3.863777732476592064e-03,-6.203279644250869751e-02,-5.426101386547088623e-02
-1.743279993534088135e-01,-2.061255723237991333e-01,-7.233201712369918823e-02,-2.223663628101348877e-01,-8.062164485454559326e-02,1.382093727588653564e-01,2.129253447055816650e-01,1.537287384271621704e-01,-2.224973142147064209e-01,-1.783058643341064453e-01,1.951913386583328247e-01,1.921538114547729492e-01,1.517204642295837402e-01,9.263268113136291504e-02,3.480091691017150879e-01,1.690182536840438843e-01
-2.345379069447517395e-02,8.572456240653991699e-02,1.744623333215713501e-01,7.718505710363388062e-02,1.685104668140411377e-01,-4.819270223379135132e-02,-1.873387843370437622e-01,-8.607062697410583496e-02,9.525524452328681946e-03,1.009218692779541016e-01,-6.858021765947341919e-02,-1.249042525887489319e-01,-1.780512779951095581e-01,-5.062403157353401184e-02,-1.364309042692184448e-01,3.876464441418647766e-02
-8.443722128868103027e-02,1.870747283101081848e-02,1.274219751358032227e-01,7.688740640878677368e-02,1.650326251983642578e-01,-1.316296402364969254e-02,-1.022692769765853882e-01,-4.839092120528221130e-02,-4.531225189566612244e-02,4.687631875276565552e-02,-1.393574923276901245e-01,-7.283981889486312866e-02,-1.165479719638824463e-01,-8.035445213317871094e-02,-1.707650721073150635e-01,1.257722266018390656e-02
1.350925266742706299e-01,-7.913622073829174042e-03,1.295878142118453979e-01,1.308155655860900879e-01,7.305772602558135986e-02,-3.478564321994781494e-02,-1.495113968849182129e-01,-1.059882789850234985e-01,-2.549248002469539642e-02,1.147935763001441956e-01,-1.167654991149902344e-01,-1.480477750301361084e-01,-1.744435429573059082e-01,1.376153156161308289e-02,-1.463287472724914551e-01,6.452932953834533691e-02
1.374769806861877441e-01,1.345197949558496475e-02,2.492137020453810692e-03,1.023545414209365845e-01,2.045728415250778198e-01,-1.683081127703189850e-02,-4.676100239157676697e-02,-1.017128378152847290e-01,-3.658136352896690369e-02,1.188470423221588135e-01,-9.120763838291168213e-02,-7.252602279186248779e-02,-1.001942753791809082e-01,-2.326136529445648193e-01,-1.507114768028259277e-01,-3.434352204203605652e-02
1.783418208360671997e-01,6.922107934951782227e-02,-2.057263068854808807e-02,2.174584567546844482e-01,9.647063165903091431e-02,-1.376396119594573975e-01,-1.024310141801834106e-01,-1.169348135590553284e-01,1.502421945333480835e-01,2.233530431985855103e-01,-1.605351120233535767e-01,-1.125231161713600159e-01,-1.079759895801544189e-01,-1.471203267574310303e-01,-1.510332524776458740e-01,-1.120712906122207642e-01
4.129986837506294250e-02,-1.929028145968914032e-02,-8.452758193016052246e-04,2.692456170916557312e-02,2.392763271927833557e-02,-3.575313091278076172e-02,4.019771888852119446e-02,4.044911637902259827e-02,3.072148934006690979e-02,2.388503775000572205e-02,-3.870974853634834290e-02,-2.103209495544433594e-03,-4.638217762112617493e-02,-4.631899297237396240e-03,-4.304805025458335876e-02,4.045220836997032166e-02
1.049830541014671326e-01,6.811005296185612679e-04,-8.972995728254318237e-02,1.158864349126815796e-01,-2.525071501731872559e-01,-1.444813609123229980e-02,-1.569808647036552429e-02,8.928403258323669434e-02,2.057117372751235962e-01,1.111199054867029190e-02,-6.578895729035139084e-03,6.517877429723739624e-02,9.384172409772872925e-02,2.039773464202880859e-01,3.334773704409599304e-02,-2.498454973101615906e-02
3.847436979413032532e-02,4.958764091134071350e-02,3.905094042420387268e-02,6.098449230194091797e-03,3.848287835717201233e-02,3.349969163537025452e-02,-1.987820863723754883e-02,-1.271551847457885742e-02,3.315173089504241943e-03,-3.832019865512847900e-03,1.889916881918907166e-02,3.429469093680381775e-02,1.483662053942680359e-02,6.284963339567184448e-03,-4.430493339896202087e-02,-3.495317697525024414e-02
